Section,Chapter,Article,Text,Status,Source
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الرابعة والتسعون :,1- إذا حسم من أجر العامل أي مبلغ لسبب غير ما هو منصوص عليه في هذا النظام بغير موافقته الكتابية، أو تأخر   صاحب العمل    عن أداء أجر العامل في موعد استحقاقه المحدد نظامًا دون مسوغ مشروع كان للعامل أو لمن يمثله أو مدير مكتب العمل المختص أن يتقدم بطلب إلى   هيئة تسوية الخلافات العمالية، كي تأمر   صاحب العمل    أن يرد إلى العامل ما حسمه دون وجه حق، أو يدفع له أجوره المتأخرة. 2 - يجوز للهيئة المذكورة إذا ثبت لديها أن   صاحب العمل    حسم المبالغ المذكورة أو تأخر في سداد   الأجر    دون مسوغ أن توقع عليه غرامة لا تتجاوز ضعف ما حسم من أجر العامل أو ضعف قيمة   الأجر    المتأخر.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الخامسة والتسعون :,1- إذا لم ينص   عقد العمل    أو لائحة تنظيم العمل على   الأجر    الذي يلتزم به   صاحب العمل    يؤخذ   بالأجر    المقدر لعمل من النوع ذاته في   المنشأة    إن وجد، وإلا قدر   الأجر    طبقًا لعرف المهنة في الجهة التي يؤدى فيها العمل، فإن لم يوجد تولت   هيئة تسوية الخلافات العمالية    تقدير   الأجر    وفقًا لمقتضيات العدالة. 2 - ويتبع ذلك أيضًا في تحديد نوع الخدمة الواجب على العامل أداؤها، وفي تحديد مداها.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة السادسة والتسعون :,1- إذا كان أجر العامل محددًا على أساس القطعة أو الإنتاج يعتمد متوسط   الأجر    الذي تقاضاه عن أيام عمله الفعلية في السنة الأخيرة من خدمته، لغرض حساب أي من الحقوق المقررة له بموجب هذا النظام. 2 - إذا كان   الأجر    كله مبالغ العمولات أو النسب المئوية من المبيعات أو ما أشبه ذلك، مما تكون قابلة بطبيعتها للزيادة أو النقص، يحسب متوسط   الأجر    اليومي على أساس ما تقاضاه العامل عن أيام العمل الفعلية مقسومًا عليها.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة السابعة والتسعون :,إذا جرى توقيف العامل أو احتجازه لدى الجهات المختصة في قضايا تتصل بالعمل أو بسببه فعلى   صاحب العمل    أن يستمر في دفع 50% من   الأجر    إلى العامل حتى يفصل في قضيته، على ألا تزيد مدة التوقيف أو الحجز على مائة وثمانين يومًا، فإذا زادت على ذلك فلا يلتزم   صاحب العمل    بدفع أي جزء من   الأجر    عن المدة الزائدة، فإذا قضي ببراءة العامل أو حفظ التحقيق لعدم ثبوت ما نسب إليه أو لعدم صحته، وجب على   صاحب العمل    أن يرد إلى العامل ما سبق حسمه من أجره، أما إذا قضي بإدانته فلا يستعاد منه ما صرف له ما لم ينص الحكم على خلاف ذلك.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الثامنة والتسعون :,لا يجوز تشغيل العامل تشغيلًا فعليًّا أكثر من ثماني ساعات في اليوم الواحد، إذا اعتمد   صاحب العمل    المعيار اليومي، أو أكثر من ثمان وأربعين ساعة في الأسبوع، إذا اعتمد المعيار الأسبوعي. وتخفض   ساعات العمل    الفعلية خلال شهر رمضان للمسلمين، بحيث لا تزيد على ست ساعات في اليوم، أو ست وثلاثين ساعة في الأسبوع.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة التاسعة والتسعون :,يجوز زيادة   ساعات العمل    المنصوص عليها في المادة الثامنة والتسعين من هذا النظام إلى تسع ساعات في اليوم الواحد لبعض فئات العمال، أو في بعض الصناعات والأعمال التي لا يشتغل فيها العامل بصفة مستمرة، كما يجوز تخفيضها إلى سبع ساعات في اليوم الواحد لبعض فئات العمال أو في بعض الصناعات والأعمال الخطرة أو الضارة، وتحدد فئات العمال والصناعات والأعمال المشار إليها بقرار من الوزير.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة المائة :,يجوز  لصاحب العمل- بموافقة الوزارة- في المنشآت التي تقتضي طبيعة العمل فيها أداء العمل بالتناوب زيادة   ساعات العمل    على ثماني ساعات عمل في اليوم أو ثمان وأربعين ساعة في الأسبوع، بشرط ألا يزيد متوسط   ساعات العمل    عند احتسابه لمدة ثلاثة أسابيع أو أقل على ثماني ساعات يوميًّا أو ثمان وأربعين ساعة أسبوعيًّا.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الأولى بعد المائة :,"تم تعديل هذه المادة بموجب المرسوم الملكي رقم ( م/ 46) وتاريخ 5 / 6 / 1436 هـ ؛ لتكون بالنص الآتي: ""تنظم ساعات العمل وفترات الراحة خلال اليوم، بحيث لا يعمل العامل أكثر من خمس ساعات متتالية دون فترة للراحة والصلاة والطعام لا تقل عن نصف ساعة في المرة الواحدة خلال مجموع ساعات العمل، وبحيث لا يبقى العامل في مكان العمل أكثر من اثنتي عشرة ساعة في اليوم الواحد"".",معدلة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الثانية بعد المائة :,لا تدخل الفترات المخصصة للراحة والصلاة والطعام ضمن   ساعات العمل    الفعلية، ولا يكون العامل خلال هذه الفترات تحت سلطة صاحب العمل، ولا يجوز  لصاحب العمل    أن يلزم العامل بالبقاء خلالها في مكان العمل.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الثالثة بعد المائة :,للوزير أن يحدد بقرار منه الحالات والأعمال التي يتحتم فيها استمرار العمل دون فترة راحة لأسباب فنية أو لظروف التشغيل، ويلتزم   صاحب العمل    في هذه الحالات والأعمال بإعطاء فترة للصلاة والطعام والراحة بطريقة تنظمها   إدارة  المنشأة    أثناء العمل.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب السادس: شروط العمل وظروفه,الفصل الأول : التعريفات,المادة الرابعة بعد المائة :,1- يوم الجمعة يوم الراحة الأسبوعية لجميع العمال. ويجوز  لصاحب العمل- بعد إبلاغ   مكتب العمل    المختص- أن يستبدل بهذا اليوم لبعض عماله أي يوم من أيام الأسبوع، وعليه أن يمكنهم من القيام بواجباتهم الدينية، ولا يجوز تعويض يوم الراحة الأسبوعية بمقابل نقدي. 2- يكون يوم    الراحة الأسبوعية       بأجر كامل، ولا يقل عن أربع وعشرين ساعة متتالية.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
